 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
69	3	LASSO	4	0,5705128205128205	0,6047159721936572	0,5161290322580645	0,5696666666666665	4,274434328079224
69	4	LASSO	4	0,5737179487179487	0,6199662704125705	0,4967741935483871	0,5166666666666666	4,2594733238220215
69	5	LASSO	4	0,5608974358974359	0,6091892558923944	0,6193548387096774	0,6161666666666668	3,943150758743286
 
Log file store in ,/logs/log_MI_100_19,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
19	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,21964383125305176
19	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,21161794662475586
19	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,2202761173248291
19	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,21341562271118164
19	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,21380615234375

19	1	MI	100	0,7636655948553055	0,8398277807101975	0,6815286624203821	0,7703053931124106	29,610161781311035
19	2	MI	100	0,7717041800643086	0,8576551681311515	0,535031847133758	0,7068713450292398	29,677082300186157
19	3	MI	100	0,8205128205128205	0,8879262473777303	0,8129032258064516	0,8452500000000001	29,756584882736206
19	4	MI	100	0,8092948717948718	0,898039981901197	0,8064516129032258	0,8938333333333334	29,754799842834473
19	5	MI	100	0,8141025641025641	0,9110330714491383	0,8193548387096774	0,878	29,718624353408813
 
Log file store in ,/logs/log_MI_100_42,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
42	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,23513269424438477
42	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,22822070121765137
42	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23448443412780762
42	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,2314903736114502
42	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23553252220153809

42	1	MI	100	0,7636655948553055	0,8455666987507892	0,6815286624203821	0,7787524366471734	33,05120921134949
42	2	MI	100	0,77491961414791	0,8507933058030862	0,5414012738853503	0,708414554905783	33,09585094451904
42	3	MI	100	0,8157051282051282	0,8886563695446505	0,8193548387096774	0,8551666666666666	33,17864966392517
42	4	MI	100	0,8044871794871795	0,8931913537081979	0,8193548387096774	0,9033333333333333	33,19846820831299
42	5	MI	100	0,8060897435897436	0,9068991403068571	0,8193548387096774	0,8796666666666667	33,36362099647522
 
Log file store in ,/logs/log_MI_100_69,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
69	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,21910309791564941
69	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,21263980865478516
69	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,21928715705871582
69	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,2139267921447754
69	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,21859955787658691

69	1	MI	100	0,7636655948553055	0,8410542221670237	0,6687898089171974	0,7620207927225471	29,593514919281006
69	2	MI	100	0,7733118971061094	0,8555438258763624	0,5222929936305732	0,7069525666016894	29,684380531311035
69	3	MI	100	0,8092948717948718	0,8881267738883634	0,8064516129032258	0,8481666666666666	29,75436782836914
69	4	MI	100	0,8060897435897436	0,8935512730862573	0,8193548387096774	0,89975	29,752650260925293
69	5	MI	100	0,8108974358974359	0,9051458187651681	0,8258064516129032	0,8875	29,73674511909485
 
Log file store in ,/logs/log_MI_10_19,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
19	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,23457813262939453
19	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,22554278373718262
19	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23479008674621582
19	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,22594928741455078
19	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23383808135986328

19	1	MI	10	0,792604501607717	0,8461100588898893	0,7197452229299363	0,7935347628330084	33,34788489341736
19	2	MI	10	0,8054662379421221	0,8590834290682151	0,7006369426751592	0,7750162443144899	33,39051628112793
19	3	MI	10	0,7612179487179487	0,8541503845995639	0,7612903225806451	0,8296666666666666	33,3839385509491
19	4	MI	10	0,7628205128205128	0,8622948459545062	0,7806451612903226	0,8815	33,44649076461792
19	5	MI	10	0,7868589743589743	0,8571274320266546	0,7483870967741936	0,8283333333333333	33,46670699119568
 
Log file store in ,/logs/log_MI_10_42,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
42	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,23537802696228027
42	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,22663116455078125
42	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23535919189453125
42	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,2283494472503662
42	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23399782180786133

42	1	MI	10	0,792604501607717	0,8461100588898893	0,7197452229299363	0,7935347628330084	33,324474811553955
42	2	MI	10	0,8054662379421221	0,8590834290682151	0,7006369426751592	0,7750162443144899	33,388524532318115
42	3	MI	10	0,780448717948718	0,8614618896795689	0,8129032258064516	0,8473333333333333	33,61426568031311
42	4	MI	10	0,7772435897435898	0,8575696186911275	0,832258064516129	0,9075	33,563924074172974
42	5	MI	10	0,7756410256410257	0,8537030562296903	0,7290322580645161	0,8388333333333332	33,46876907348633
 
Log file store in ,/logs/log_MI_10_69,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
69	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,23351120948791504
69	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,22766709327697754
69	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23540282249450684
69	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,22876572608947754
69	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,2369992733001709

69	1	MI	10	0,7572347266881029	0,8370592314300205	0,7197452229299363	0,8101039636127355	33,598923206329346
69	2	MI	10	0,8054662379421221	0,8553109572453194	0,6369426751592356	0,7545484080571799	33,63367962837219
69	3	MI	10	0,7612179487179487	0,8541503845995639	0,7612903225806451	0,8296666666666666	33,83614659309387
69	4	MI	10	0,7628205128205128	0,8622948459545062	0,7806451612903226	0,8815	33,80758571624756
69	5	MI	10	0,7756410256410257	0,8537030562296903	0,7290322580645161	0,8388333333333332	33,85418438911438
 
Log file store in ,/logs/log_MI_200_19,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
19	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,21950554847717285
19	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,2120206356048584
19	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,22510075569152832
19	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,2184152603149414
19	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,22741174697875977

19	1	MI	200	0,7636655948553055	0,8471967791680897	0,6815286624203821	0,7649447693307342	29,52362370491028
19	2	MI	200	0,7508038585209004	0,846441249831817	0,5222929936305732	0,7077647823261858	29,562838315963745
19	3	MI	200	0,8285256410256411	0,9055263049648307	0,8064516129032258	0,8693333333333332	29,643805265426636
19	4	MI	200	0,8157051282051282	0,894836699436469	0,8129032258064516	0,8921666666666667	29,66598391532898
19	5	MI	200	0,8092948717948718	0,9000658138291309	0,8	0,8811666666666667	29,635732412338257
 
Log file store in ,/logs/log_MI_200_42,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
42	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,23364520072937012
42	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,2270677089691162
42	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,2339487075805664
42	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,2278130054473877
42	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23393011093139648

42	1	MI	200	0,770096463022508	0,8457788679479615	0,6878980891719745	0,7634827810266406	33,23883676528931
42	2	MI	200	0,7508038585209004	0,8417424783432172	0,5159235668789809	0,7030539311241065	33,19861054420471
42	3	MI	200	0,8269230769230769	0,9041534696228045	0,832258064516129	0,8705	33,26071643829346
42	4	MI	200	0,8173076923076923	0,8901628892270989	0,8	0,8868333333333333	33,37231516838074
42	5	MI	200	0,8108974358974359	0,8994436674756283	0,7935483870967742	0,8885	33,47777032852173
 
Log file store in ,/logs/log_MI_200_69,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
69	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,2231893539428711
69	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,21171832084655762
69	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,21939945220947266
69	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,21303629875183105
69	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,2203381061553955

69	1	MI	200	0,7652733118971061	0,8499291044389936	0,6878980891719745	0,7694931773879142	29,633511543273926
69	2	MI	200	0,7556270096463023	0,8478281119011395	0,5222929936305732	0,7056530214424951	29,712611436843872
69	3	MI	200	0,8269230769230769	0,906061042326519	0,8193548387096774	0,8663333333333333	29,81884789466858
69	4	MI	200	0,8125	0,8874069351322448	0,8193548387096774	0,8795	29,776806354522705
69	5	MI	200	0,8125	0,9010787297930978	0,8	0,8906666666666667	29,74632954597473
 
Log file store in ,/logs/log_MI_20_19,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
19	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,21872997283935547
19	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,2154526710510254
19	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,22239422798156738
19	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,21889662742614746
19	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,22337913513183594

19	1	MI	20	0,7781350482315113	0,8435019302222084	0,6687898089171974	0,771361273554256	29,64089298248291
19	2	MI	20	0,7909967845659164	0,8481437782676644	0,6242038216560509	0,7358674463937621	29,65358877182007
19	3	MI	20	0,8076923076923077	0,8809695199703838	0,8451612903225807	0,8636666666666667	29,768652200698853
19	4	MI	20	0,7996794871794872	0,8730512936530787	0,8129032258064516	0,898	29,813920497894287
19	5	MI	20	0,7724358974358975	0,876953848052322	0,7419354838709677	0,8243333333333334	29,77197766304016
 
Log file store in ,/logs/log_MI_20_42,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
42	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,2496805191040039
42	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,2262134552001953
42	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,2343127727508545
42	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,22637200355529785
42	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23655486106872559

42	1	MI	20	0,792604501607717	0,8482369257200816	0,6942675159235668	0,7849252761533463	32,82544660568237
42	2	MI	20	0,8070739549839229	0,8554144544146718	0,6242038216560509	0,7459389213775178	32,89728760719299
42	3	MI	20	0,8076923076923077	0,8814682653942659	0,8064516129032258	0,8540000000000001	32,84288263320923
42	4	MI	20	0,7996794871794872	0,8730512936530787	0,8129032258064516	0,898	32,981722593307495
42	5	MI	20	0,7724358974358975	0,876953848052322	0,7419354838709677	0,8243333333333334	32,90522742271423
 
Log file store in ,/logs/log_MI_20_69,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
69	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,22269248962402344
69	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,2129836082458496
69	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,2196202278137207
69	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,2127385139465332
69	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,21889758110046387

69	1	MI	20	0,7861736334405145	0,8441643121060639	0,6751592356687898	0,7684372969460688	29,33479118347168
69	2	MI	20	0,7942122186495176	0,8476469918547728	0,6178343949044586	0,7340805717998701	29,397936820983887
69	3	MI	20	0,8157051282051282	0,8834838139113982	0,8451612903225807	0,8678333333333332	29,512866735458374
69	4	MI	20	0,7884615384615384	0,8715601990868332	0,8064516129032258	0,901	29,54932951927185
69	5	MI	20	0,8012820512820513	0,8813654312862491	0,7806451612903226	0,8735	29,48741126060486
 
Log file store in ,/logs/log_MI_50_19,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
19	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,218855619430542
19	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,2122945785522461
19	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,22260046005249023
19	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,21847963333129883
19	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,2200019359588623

19	1	MI	50	0,7942122186495176	0,8439521429088914	0,6687898089171974	0,7706302794022092	29,384321928024292
19	2	MI	50	0,8086816720257235	0,8684654474700118	0,6050955414012739	0,7342430149447693	29,433950901031494
19	3	MI	50	0,8205128205128205	0,8844915881699642	0,832258064516129	0,8688333333333332	29,529480934143066
19	4	MI	50	0,7996794871794872	0,8870881493973921	0,8193548387096774	0,9035	29,55884313583374
19	5	MI	50	0,8125	0,8967442721401834	0,8129032258064516	0,87775	29,504497051239014
 
Log file store in ,/logs/log_MI_50_42,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
42	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,23554468154907227
42	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,22590398788452148
42	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23430585861206055
42	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,22909212112426758
42	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,2354445457458496

42	1	MI	50	0,7877813504823151	0,8376543401537967	0,6815286624203821	0,7709551656920077	33,480493783950806
42	2	MI	50	0,8086816720257235	0,8682791525651774	0,6114649681528662	0,732050032488629	33,45144724845886
42	3	MI	50	0,8253205128205128	0,8885998107852413	0,832258064516129	0,8773333333333333	33,48702144622803
42	4	MI	50	0,8012820512820513	0,8918236600715727	0,8129032258064516	0,905	33,621516942977905
42	5	MI	50	0,8141025641025641	0,9025338324215376	0,8193548387096774	0,8807499999999999	33,5726203918457
 
Log file store in ,/logs/log_MI_50_69,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
69	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,21936798095703125
69	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,21267175674438477
69	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,21930265426635742
69	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,21268200874328613
69	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,22033929824829102

69	1	MI	50	0,7958199356913184	0,8369402096852651	0,6751592356687898	0,7584470435347627	29,55327868461609
69	2	MI	50	0,7990353697749196	0,8641961892342245	0,6050955414012739	0,7268518518518517	29,635689973831177
69	3	MI	50	0,8173076923076923	0,8868002138949448	0,8258064516129032	0,8696666666666667	29,719016551971436
69	4	MI	50	0,7948717948717948	0,88847126815022	0,8129032258064516	0,8961666666666667	29,73269271850586
69	5	MI	50	0,8092948717948718	0,9032485294722553	0,8064516129032258	0,86925	29,732014417648315
 
Log file store in ,/logs/log_MI_5_19,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
19	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,23533034324645996
19	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,22635388374328613
19	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23393464088439941
19	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,2271409034729004
19	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23568367958068848

19	1	MI	5	0,7170418006430869	0,8235580256879975	0,6942675159235668	0,788174139051332	33,77563762664795
19	2	MI	5	0,7797427652733119	0,8396518355222985	0,6496815286624203	0,7491877842755036	33,90701484680176
19	3	MI	5	0,75	0,8418462835753363	0,7354838709677419	0,8113333333333334	34,02319931983948
19	4	MI	5	0,7051282051282052	0,8102196536547241	0,8064516129032258	0,8885000000000001	34,17491030693054
19	5	MI	5	0,7932692307692307	0,8506643083377896	0,7419354838709677	0,8073333333333333	34,079627990722656
 
Log file store in ,/logs/log_MI_5_42,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
42	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,2321474552154541
42	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,22770071029663086
42	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,23724365234375
42	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,22693157196044922
42	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23476719856262207

42	1	MI	5	0,752411575562701	0,8460427857298102	0,6687898089171974	0,7781026640675763	32,70737671852112
42	2	MI	5	0,7797427652733119	0,8396518355222985	0,6496815286624203	0,7491877842755036	32,883835315704346
42	3	MI	5	0,75	0,8418462835753363	0,7354838709677419	0,8113333333333334	33,17678618431091
42	4	MI	5	0,6875	0,8367251449960923	0,6838709677419355	0,8255	33,273784160614014
42	5	MI	5	0,7932692307692307	0,8506643083377896	0,7419354838709677	0,8073333333333333	33,21903085708618
 
Log file store in ,/logs/log_MI_5_69,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
69	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,23461198806762695
69	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,22602081298828125
69	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,2356719970703125
69	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,22589826583862305
69	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23635053634643555

69	1	MI	5	0,752411575562701	0,8460427857298102	0,6687898089171974	0,7781026640675763	33,855640172958374
69	2	MI	5	0,7797427652733119	0,8396518355222985	0,6496815286624203	0,7491877842755036	33,99105095863342
69	3	MI	5	0,75	0,8418462835753363	0,7354838709677419	0,8113333333333334	34,02816700935364
69	4	MI	5	0,6875	0,8367251449960923	0,6838709677419355	0,8255	33,96060848236084
69	5	MI	5	0,7932692307692307	0,8506643083377896	0,7419354838709677	0,8073333333333333	33,98892116546631
 
Log file store in ,/logs/log_REF_LR_100_19,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
19	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,30741095542907715
19	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,3177790641784668
19	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,3140392303466797
19	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,3192102909088135
19	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,26956677436828613

19	1	REF_LR	100	0,797427652733119	0,8906138417114291	0,6815286624203821	0,7854126055880443	5402,1678965091705
19	2	REF_LR	100	0,8231511254019293	0,9126483890665591	0,6178343949044586	0,7446393762183234	5329,3028173446655
19	3	REF_LR	100	0,8317307692307693	0,9108376866439059	0,8451612903225807	0,9145	5320,328404903412
19	4	REF_LR	100	0,8333333333333334	0,9130589033770721	0,7870967741935484	0,8748333333333334	5362,893216371536
19	5	REF_LR	100	0,8397435897435898	0,9167043725062729	0,8129032258064516	0,8673333333333334	5390,775591135025
 
Log file store in ,/logs/log_REF_LR_100_42,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
42	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,280792236328125
42	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,2751438617706299
42	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,28885507583618164
42	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,28651976585388184
42	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,2748415470123291

42	1	REF_LR	100	0,797427652733119	0,8906138417114291	0,6815286624203821	0,7854126055880443	5527,767890453339
42	2	REF_LR	100	0,8231511254019293	0,9126483890665591	0,6178343949044586	0,7446393762183234	5461,262270927429
42	3	REF_LR	100	0,8317307692307693	0,9108376866439059	0,8451612903225807	0,9145	5486,969347238541
42	4	REF_LR	100	0,8333333333333334	0,9130589033770721	0,7870967741935484	0,8748333333333334	5534,605535268784
42	5	REF_LR	100	0,8397435897435898	0,9167043725062729	0,8129032258064516	0,8673333333333334	5616,68257188797
 
Log file store in ,/logs/log_REF_LR_100_69,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
69	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,34387826919555664
69	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,34689760208129883
69	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,35599565505981445
69	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,35953187942504883
69	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,2682609558105469

69	1	REF_LR	100	0,797427652733119	0,8906138417114291	0,6815286624203821	0,7854126055880443	5429,07697892189
69	2	REF_LR	100	0,8231511254019293	0,9126483890665591	0,6178343949044586	0,7446393762183234	5346,4344830513
69	3	REF_LR	100	0,8317307692307693	0,9108376866439059	0,8451612903225807	0,9145	5334,415751218796
69	4	REF_LR	100	0,8333333333333334	0,9130589033770721	0,7870967741935484	0,8748333333333334	5365,918896198273
69	5	REF_LR	100	0,8397435897435898	0,9167043725062729	0,8129032258064516	0,8673333333333334	5368,830007314682
 
Log file store in ,/logs/log_REF_LR_10_19,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
19	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,31543850898742676
19	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,28754639625549316
19	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,3171699047088623
19	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,30898475646972656
19	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,23009920120239258

19	1	REF_LR	10	0,7347266881028939	0,8343527804514546	0,5923566878980892	0,6999675113710201	5659,608607530594
19	2	REF_LR	10	0,7170418006430869	0,8005402552240195	0,5414012738853503	0,6933073424301495	5570,494253396988
19	3	REF_LR	10	0,7612179487179487	0,868130681584468	0,7419354838709677	0,8126666666666666	5604,9050669670105
19	4	REF_LR	10	0,7708333333333334	0,8757558306939246	0,8516129032258064	0,9133333333333333	5624,069299697876
19	5	REF_LR	10	0,6842948717948718	0,8591172720167826	0,6064516129032258	0,6893333333333332	5716,890476942062
 
Log file store in ,/logs/log_REF_LR_10_42,txt 
 
 
GNB_CV	PART	FILTER	FEATS	ACC_TR	AUC_TR	ACC_TST	AUC_TST	TIME
42	1	ALL	4635	0,8086816720257235	0,8746494033388188	0,7197452229299363	0,7871994801819362	0,20354533195495605
42	2	ALL	4635	0,8118971061093248	0,8910433549642418	0,6242038216560509	0,7716861598440546	0,2033224105834961
42	3	ALL	4635	0,8205128205128205	0,8607471926288511	0,8	0,8285	0,20389747619628906
42	4	ALL	4635	0,8012820512820513	0,84508555797787	0,7677419354838709	0,7975833333333333	0,2035224437713623
42	5	ALL	4635	0,8189102564102564	0,8637653736991485	0,7677419354838709	0,8055	0,20330810546875

